 0, 0.885739552660498, 0.2548470833424671, 8.757807789830197e-07, -4.5591288952069604e-07, 0.8546017692273846, -1.5519935527893714e-06, 2.3987617386592505e-06, 0.8388500096440095, 0.13573955266049798, 0.0048470833424670845, 8.757807789830197e-07, -4.5591288952069604e-07, -0.0453982307726154, -1.5519935527893714e-06, 2.3987617386592505e-06, -0.06114999035599056 
 1, 0.6163945022141638, 0.2134019002276699, -4.5469381679778844e-07, 4.241851216286764e-07, 0.9059260580350996, 1.5700110916442123e-05, -7.677391520875119e-06, 0.9318412614041591, -0.1336054977858362, -0.03659809977233011, -4.5469381679778844e-07, 4.241851216286764e-07, 0.005926058035099602, 1.5700110916442123e-05, -7.677391520875119e-06, 0.031841261404159105 
 2, 0.7272651561813258, 0.24773449665549443, -1.1954888036388334e-08, 2.1185846949823217e-08, 0.9080288660636172, -4.025931569808785e-06, 2.4808497413372025e-06, 0.9002772988133068, -0.02273484381867419, -0.002265503344505565, -1.1954888036388334e-08, 2.1185846949823217e-08, 0.00802886606361719, -4.025931569808785e-06, 2.4808497413372025e-06, 0.00027729881330673667 
 3, 0.7627973390827951, 0.2468438107557046, 2.891261990627662e-07, -2.348678656955699e-07, 0.8948493537102005, 2.737402550019205e-06, -1.435408547547743e-06, 0.9065413046669375, 0.012797339082795123, -0.003156189244295393, 2.891261990627662e-07, -2.348678656955699e-07, -0.005150646289799554, 2.737402550019205e-06, -1.435408547547743e-06, 0.006541304666937475 
 4, 0.7505462055950259, 0.25177921675058834, 4.976895097263104e-08, -4.787101788514114e-08, 0.8997727014579522, -9.02589934741067e-07, 5.068747065592142e-07, 0.8976080086647648, 0.0005462055950259392, 0.0017792167505883416, 4.976895097263104e-08, -4.787101788514114e-08, -0.00022729854204783795, -9.02589934741067e-07, 5.068747065592142e-07, -0.002391991335235266 
 5, 0.7495303474281403, 0.24937642894863976, -4.420673270711265e-10, 1.1953201121182191e-09, 0.9000821028235519, 2.3312017848340564e-07, -1.1511930433904336e-07, 0.9007578212138202, -0.0004696525718597133, -0.0006235710513602388, -4.420673270711265e-10, 1.1953201121182191e-09, 8.210282355192167e-05, 2.3312017848340564e-07, -1.1511930433904336e-07, 0.0007578212138201756 
 6, 0.749934179793066, 0.25001349314345245, -1.470875536437767e-09, 7.592804501756262e-10, 0.9000343284451012, -1.2104466022582363e-08, 8.097874428926066e-09, 0.8999789961620913, -6.582020693401969e-05, 1.3493143452447676e-05, -1.470875536437767e-09, 7.592804501756262e-10, 3.432844510120603e-05, -1.2104466022582363e-08, 8.097874428926066e-09, -2.1003837908706302e-05 
 7, 0.7500117405393005, 0.2500078917696937, 3.432937838288034e-10, -3.046913950437055e-10, 0.8999945195672071, -4.4276696644830886e-09, 2.5290691096097534e-09, 0.899988069788829, 1.1740539300530983e-05, 7.891769693679773e-06, 3.432937838288034e-10, -3.046913950437055e-10, -5.480432792914769e-06, -4.4276696644830886e-09, 2.5290691096097534e-09, -1.1930211171073957e-05 
 8, 0.7499989908946008, 0.24999993916158234, -3.5146072311214844e-11, 2.0038477011504744e-11, 0.9000007628208442, 7.651936395943495e-11, -1.6358999995759646e-11, 0.9000004623133859, -1.0091053992411503e-06, -6.083841766479914e-08, -3.5146072311214844e-11, 2.0038477011504744e-11, 7.628208441579076e-07, 7.651936395943495e-11, -1.6358999995759646e-11, 4.6231338590718707e-07 
 9, 0.7500001390430545, 0.2500000162617454, 5.081976643979447e-12, -4.147225438019737e-12, 0.8999999038848691, -2.5931359513429265e-11, 1.6684124473791613e-11, 0.8999999307757456, 1.3904305451450938e-07, 1.6261745394707816e-08, 5.081976643979447e-12, -4.147225438019737e-12, -9.611513096530189e-08, -2.5931359513429265e-11, 1.6684124473791613e-11, -6.922425443978142e-08 
